200000,1-Hop,795.6,656,2051,692,2051
200000,2-Hop,704.85,654,861,691,861
200000,3-Hop,667.15,638,691,664,691
200000,Point-Lookup,791.25,640,1672,663,1672
200000,Aggregation,730.55,653,976,682,976
